bookID,title,authors,rating,language_code,  num_pages,ratings_count,text_reviews_count,,,,
30639,Mere Christianity: Abolition of Man (Bonus Feature),C.S. Lewis/Geoffrey Howard/Robert Whitefield/Robert Whitfield,4.32,eng,6,43,6,,,,
30645,The Art of Listening,Erich Fromm/Rainer Funk,4.12,en-US,204,290,16,,,,
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm/Rainer Funk,4.07,eng,152,285,20,,,,
30651,The Art of Loving by Erich Fromm: A True Story of a Japanese Woman,Lala Okamoto,1.67,eng,227,3,2,,,,
30652,Marx's Concept of Man,Erich Fromm/T.B. Bottomore,4.02,en-US,224,556,36,,,,
30658,Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,eng,59,16700,353,,,,
30659,Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,4.23,eng,303,76332,3206,,,,
30666,Gulliver's Travels,Jonathan Swift/YKids,3.57,en-US,148,7,0,,,,
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,en-US,624,713,67,,,,
30673,Darkness at Noon,Arthur Koestler/Daphne Hardy,4.04,eng,273,1307,161,,,,
30675,The Thirteenth Tribe,Arthur Koestler,3.93,eng,224,9,3,,,,
30676,The Act of Creation,Arthur Koestler,4.26,en-US,752,365,24,,,,
30677,The Ghost in the Machine,Arthur Koestler,4,eng,400,472,33,,,,
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,en-GB,187,166,16,,,,
30679,The Invisible Writing,Arthur Koestler,4.31,eng,544,115,16,,,,
30680,Up in the Air,Walter Kirn,2.86,eng,320,3504,490,,,,
30681,Thumbsucker,Walter Kirn,3.44,eng,300,1203,111,,,,
30697,Crazy Lady!,Jane Leslie Conly,3.64,eng,192,1510,100,,,,
30702,Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,eng,228,278,22,,,,
30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,eng,128,304,36,,,,
30712,The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,4.52,eng,560,164,17,,,,
30713,Ficciones,Jorge Luis Borges/John Sturrock/Anthony Kerringan,4.45,eng,192,424,54,,,,
30733,Montaigne: Essays,Michel de Montaigne/J.M. Cohen,4.16,eng,416,1214,72,,,,
30734,The Complete Works,Michel de Montaigne/Donald M. Frame,4.44,eng,1392,166,13,,,,
30735,The Complete Essays,Michel de Montaigne/M.A. Screech,4.24,eng,1344,10657,290,,,,
30739,On Friendship,Michel de Montaigne/M.A. Screech,3.73,eng,128,50,6,,,,
30743,To America with Love: Letters from the Underground,Abbie Hoffman/Anita Hoffman,3.96,eng,224,69,3,,,,
30755,The Stories (So Far),Deborah Eisenberg,4,eng,496,209,19,,,,
30771,Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,4.37,en-US,164,4831,63,,,,
30774,Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,eng,208,2596,56,,,,
30786,Verserade tankar,Lennart Hellsing/Fibben Hald,3,swe,128,1,0,,,,
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,eng,352,5330,353,,,,
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Andrew Heintzman/Evan Solomon/Eric Schlosser,3.48,eng,336,2,0,,,,
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,eng,259,3745,841,,,,
30816,Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins/Tim LaHaye/Chris Fabry,4.32,eng,384,217,2,,,,
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,4.15,en-GB,351,2855,114,,,,
30820,Kingdom Come: The Final Victory (Left Behind  #13),Tim LaHaye/Jerry B. Jenkins,3.98,eng,356,4148,177,,,,
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,eng,310,1144,108,,,,
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,eng,368,1532,40,,,,
30836,Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),Augustine of Hippo,4.67,eng,158,6,1,,,,
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,eng,261,6232,713,,,,
30852,The Woman Warrior,Maxine Hong Kingston,3.73,eng,204,21189,1195,,,,
30855,A Woman in Jerusalem,A.B. Yehoshua/Hillel Halkin,3.43,en-US,256,851,132,,,,
30856,The Kept Woman,Susan Donovan,3.81,eng,384,4037,143,,,,
30859,My Woman His Wife,Anna J.,4.38,en-US,260,971,65,,,,
30861,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,eng,192,8107,379,,,,
30868,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,eng,232,120383,5290,,,,
30889,The Crazyladies of Pearl Street,Trevanian,3.77,eng,384,1063,157,,,,
30891,The Summer of Katya,Trevanian,3.99,eng,288,2257,116,,,,
30892,The Main,Trevanian,3.86,eng,352,920,32,,,,
30893,The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,eng,336,10385,152,,,,
30913,Time to Learn: How to Create High Schools That Serve All Students,George H. Wood/Theodore R. Sizer,3.5,en-US,216,8,2,,,,
30923,Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,eng,352,460,53,,,,
30933,Brideshead Revisited,Evelyn Waugh,4,eng,351,79045,3083,,,,
30934,Black Mischief,Evelyn Waugh,3.76,eng,304,2421,132,,,,
30937,The Complete Stories of Evelyn Waugh,Evelyn Waugh,3.99,eng,640,765,57,,,,
30938,Helena,Evelyn Waugh/George Weigel/Amy Welborn,3.6,eng,264,772,82,,,,
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,eng,48,0,0,,,,
30948,The Rise of Christianity,Rodney Stark,4.04,eng,272,1363,151,,,,
30949,The Rise of Christianity : A Sociologist Reconsiders History,Rodney Stark,4.04,en-US,246,44,5,,,,
30965,Grand Theft Auto: San Andreas Official Strategy Guide,Rick Barba,4.04,eng,272,73,5,,,,
30966,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri/Stephen Sartarelli,4.07,eng,272,2598,164,,,,
30968,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,4.03,eng,304,3393,194,,,,
30969,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,4.03,eng,249,3907,254,,,,
30971,Andreas Gursky,Andreas Gursky/Peter Galassi,4.22,eng,196,70,4,,,,
30976,Moon of the Spider (Diablo  #4),Richard A. Knaak,3.95,en-US,336,749,16,,,,
30977,The Black Road (Diablo #2),Mel Odom,3.67,eng,360,1224,18,,,,
30978,Legacy of Blood (Diablo  #1),Richard A. Knaak,3.77,eng,355,2120,68,,,,
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,eng,339,1181,24,,,,
30982,Scales of the Serpent (Diablo: The Sin War  #2),Richard A. Knaak,3.86,eng,327,866,31,,,,
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Stephen Desberg/Enrico Marini,3.84,spa,56,20,2,,,,
30992,Diablo II Ultimate Strategy Guide,Bart G. Farkas,3.81,en-GB,288,31,4,,,,
31004,El Diablo Cojuelo,Luis Vélez de Guevara,3.06,spa,192,13,2,,,,
31016,El diablo de la botella,Robert Louis Stevenson/Diana Castellanos/Eleonora Garcia Larralde,3.74,spa,77,34,2,,,,
31030,Diabolo: Volume 1,Kei Kusunoki/Kaoru Ohashi,3.46,en-US,199,207,9,,,,
31031,Japan (Lonely Planet Guide),Chris Rowthorn/Ray Bartlett/Justin Ellis,4.05,eng,812,736,20,,,,
31034,Pink Box: Inside Japan's Sex Clubs,Joan Sinclair/James Farrer,4.11,eng,192,260,32,,,,
31040,Japan at War:  An Oral History,Haruko Taya Cook/Theodore F. Cook,4.34,eng,493,718,87,,,,
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,3.59,eng,154,705,191,,,,
31050,A Three Dog Life,Abigail Thomas,3.74,en-US,182,191,47,,,,
31054,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell,4.33,en-US,382,2132,132,,,,
31067,Malcolm X Speaks: Selected Speeches and Statements,Malcolm X/George Breitman,4.46,en-US,240,5018,69,,,,
31071,Martin and Malcolm and America: A Dream or a Nightmare?,James H. Cone,4.37,en-US,358,1311,38,,,,
31072,Under the Volcano,Malcolm Lowry,3.79,eng,397,17894,837,,,,
31076,The New Knighthood: A History of the Order of the Temple,Malcolm Barber,3.84,eng,441,126,7,,,,
31080,Malcolm X: A Graphic Biography,Andrew Helfer/Randy DuBurke,3.66,eng,112,601,106,,,,
31082,Who Are You?: 101 Ways of Seeing Yourself,Malcolm Godwin,3.48,eng,224,263,26,,,,
31083,Bosnia: A Short History,Noel Malcolm,4.07,eng,384,38,1,,,,
31084,The Other Boleyn Girl,Philippa Gregory,4.06,eng,664,3111,375,,,,
31087,The Last Boleyn,Karen Harper,4.05,eng,592,9097,205,,,,
31088,The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.96,eng,338,1336,39,,,,
31089,The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,eng,281,5221,299,,,,
31092,The Other Boleyn Girl,Philippa Gregory,4.06,eng,664,1165,105,,,,
31093,Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,eng,480,5317,291,,,,
31095,Lila's Child: An Inquiry into Quality,Robert M. Pirsig/Dan Glover,3.58,en-GB,600,54,5,,,,
31098,Swapping Lives,Jane Green,3.58,eng,410,24513,916,,,,
31099,Babyville,Jane Green,3.62,en-US,464,30815,544,,,,
31100,To Have and to Hold,Jane Green,3.63,eng,352,22864,445,,,,
31101,Mr. Maybe,Jane Green,3.45,eng,368,87217,832,,,,
31102,Straight Talking,Jane Green,3.64,en-GB,304,234,12,,,,
31103,Spellbound,Jane Green,3.63,en-US,439,271,30,,,,
31104,Babyville,Jane Green,3.62,en-US,438,153,8,,,,
31105,This Christmas,Jane Green/Jennifer Coburn/Liz Ireland,3.19,eng,480,1153,92,,,,
31107,Bookends,Jane Green,3.72,eng,358,226,31,,,,
31113,Krik? Krak!: Récits,Edwidge Danticat/Nicole Tisserand,4.12,fre,240,79,10,,,,
31114,Homelands: Women’s Journeys Across Race  Place  and Time,Patricia Justine Tumang/Edwidge Danticat/Jenesha de Rivera,4.43,eng,343,42,5,,,,
31115,The Farming of Bones,Edwidge Danticat,4.07,eng,312,6757,612,,,,
31116,The Dew Breaker,Edwidge Danticat,3.8,eng,244,5891,584,,,,
31122,I Capture the Castle,Dodie Smith,4,eng,343,65013,5954,,,,
31134,Conversations with Ernest Hemingway (Literary Conversations),Ernest Hemingway/Matthew J. Bruccoli,4.15,eng,204,64,6,,,,
31153,The Rapture: Who Will Face the Tribulation,Tim LaHaye,3.5,eng,256,4,1,,,,
31154,The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,4.11,en-US,391,3657,107,,,,
31157,The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,4.2,eng,400,14475,194,,,,
31160,The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,4.07,eng,34,9,0,,,,
31166,The Earth and Its Peoples: A Global History  Volume C: Since 1750,Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch,2,eng,370,1,1,,,,
31171,The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,3.91,eng,587,5549,129,,,,
31172,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,3.86,eng,400,217,7,,,,
31174,Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,Charlotte Brontë/Emily Brontë/Anne Brontë,4.38,eng,1488,96,6,,,,
31177,Morgan's Passing,Anne Tyler,3.78,eng,346,4035,108,,,,
31178,Back When We Were Grownups,Anne Tyler,3.52,eng,336,15040,1239,,,,
31180,Celestial Navigation,Anne Tyler,3.79,eng,288,3403,159,,,,
31181,Breathing Lessons,Anne Tyler,3.66,eng,350,20474,1140,,,,
31182,The Tin Can Tree,Anne Tyler,3.6,eng,264,2384,91,,,,
31185,Inside the Mind of Gideon Rayburn (Midvale Academy  #1),Sarah Miller,3.39,eng,289,1072,90,,,,
31186,Patience & Sarah,Isabel Miller/Emma Donoghue,3.9,en-US,225,3833,166,,,,
31196,The Razor's Edge,W. Somerset Maugham,4.19,eng,314,29486,2137,,,,
31200,Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,3.79,eng,400,42,4,,,,
31204,Tom Jones,Henry Fielding/Doreen Roberts,3.74,eng,734,564,48,,,,
31208,Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,eng,576,56,8,,,,
31218,The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke,4.37,eng,3,61,1,,,,
31219,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,4,eng,256,4181,131,,,,
31220,The Celestine Vision: Living the New Spiritual Awareness,James Redfield,4.07,eng,288,7032,58,,,,
31222,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,3.76,eng,320,218,27,,,,
31226,The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,eng,693,7281,259,,,,
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,3.98,eng,464,6321,80,,,,
31229,The Ambler Warning,Robert Ludlum,3.72,eng,632,9289,361,,,,
31235,Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,Mark Twain/Susan K. Harris,4.38,eng,1050,296,13,,,,
31242,Bleak House,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,4.01,eng,1017,80104,2440,,,,
31244,Our Mutual Friend,Charles Dickens,4.07,eng,801,22294,953,,,,
31247,A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,3.96,eng,438,156,20,,,,
31250,Little Dorrit,Charles Dickens/Stephen J. Wall/Helen Small,3.99,eng,1021,38955,1044,,,,
31253,Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,eng,733,182,14,,,,
31259,The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,eng,725,52976,702,,,,
31260,The Sigma Protocol,Robert Ludlum,3.8,eng,662,9567,252,,,,
31262,The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,eng,320,5141,160,,,,
31267,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,eng,390,4414,127,,,,
31270,The Altman Code (Covert-One  #4),Gayle Lynds/Robert Ludlum/Don Leslie,3.95,eng,0,5,1,,,,
31271,The Matlock Paper,Robert Ludlum,3.88,eng,352,12533,80,,,,
31294,Fat Pig,Neil LaBute,3.56,en-US,112,2356,103,,,,
31299,Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie/Hugh Fraser,3.75,eng,196,13515,368,,,,
31300,A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.8,eng,224,18590,770,,,,
31302,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,eng,650,116,6,,,,
31303,At Bertram's Hotel,Agatha Christie,3.7,eng,224,239,15,,,,
31304,Nemesis (Miss Marple  #12),Agatha Christie,3.85,eng,224,18896,771,,,,
31305,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,3.86,eng,2,38,3,,,,
31306,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,eng,256,462,55,,,,
31307,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,4.32,eng,688,138,5,,,,
31312,The Dance of Anger,Harriet Lerner,4.06,eng,239,16897,619,,,,
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,eng,321,25065,576,,,,
31314,Barnyard Dance,Sandra Boynton,4.25,en-US,24,21265,480,,,,
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,eng,255,7368,185,,,,
31318,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,3.94,eng,3,34,3,,,,
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,eng,400,19036,325,,,,
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,eng,457,59191,710,,,,
31333,Violin,Anne Rice,3.28,eng,289,15886,405,,,,
31335,Cry to Heaven,Anne Rice,3.85,eng,566,18067,558,,,,
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,eng,400,49367,661,,,,
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,eng,752,28012,436,,,,
31345,Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,3.74,en-US,281,9285,404,,,,
31350,Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,3.47,en-US,288,2150,85,,,,
31351,Treasure Box,Orson Scott Card,3.33,eng,384,3646,189,,,,
31352,Songmaster,Orson Scott Card,3.74,en-US,352,6399,286,,,,
31353,Stone Tables,Orson Scott Card,3.87,eng,448,1726,133,,,,
31356,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,3.96,en-US,192,4,0,,,,
31358,Hart's Hope,Orson Scott Card,3.47,eng,261,24,4,,,,
31360,Children of the Mind (Ender's Saga  #4),Orson Scott Card,3.76,eng,370,84877,1989,,,,
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,eng,675,2940,121,,,,
31363,How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,eng,140,3408,264,,,,
31364,What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,3.56,eng,560,6669,668,,,,
31365,With No One as Witness (Inspector Lynley  #13),Elizabeth  George,4.04,eng,784,9952,529,,,,
31366,Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,4.05,eng,716,8028,289,,,,
31371,Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,eng,160,80,14,,,,
31373,In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth  George,4.1,eng,718,10608,295,,,,
31378,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,eng,160,13,1,,,,
31382,Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,4,eng,160,22,4,,,,
31384,Loving God with All Your Mind,Elizabeth George,4.43,en-US,304,1488,77,,,,
31386,Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,3.72,en-US,490,40,6,,,,
31389,Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,en-GB,166,14,1,,,,
31401,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,eng,160,9,1,,,,
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,3.92,eng,280,639,75,,,,
31420,The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,eng,752,106,9,,,,
31421,Letters Home,Sylvia Plath,4.2,eng,502,2373,63,,,,
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,eng,202,27,0,,,,
31437,Black Boy,Richard Wright/Edward P. Jones,4.05,en-US,432,88,12,,,,
31441,Angry Black White Boy,Adam Mansbach,3.55,eng,352,614,77,,,,
31442,Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,3.73,eng,278,2164,70,,,,
31456,The Twits,Roald Dahl/Quentin Blake,3.96,eng,96,98823,2552,,,,
31462,Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,eng,400,340,33,,,,
31463,Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,3.94,eng,433,104912,3811,,,,
31465,Far From the Madding Crowd,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,3.94,eng,496,112,17,,,,
31466,Far from the Madding Crowd,Thomas Hardy,3.94,en-GB,374,320,42,,,,
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,3.96,eng,578,47,10,,,,
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,en-US,328,1250,144,,,,
31476,A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,4.18,eng,294,3351,147,,,,
31478,Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull/Michael J. Broadway/Eric Schlosser,3.46,en-US,172,27,1,,,,
31481,Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,3.79,en-US,80,2042,59,,,,
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,3.82,en-US,67,2364,67,,,,
31483,Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows/Georgie Ripper,3.83,en-US,80,2267,82,,,,
31484,Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,3.86,en-US,80,2263,82,,,,
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,3.84,en-US,65,4334,319,,,,
31487,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,4.02,eng,352,9377,189,,,,
31488,The Rainbow Goblins,Ul De Rico,4.42,eng,32,1417,149,,,,
31490,The Serpent and the Rainbow,Wade Davis,3.91,en-US,304,3373,293,,,,
31491,The Rainbow,D.H. Lawrence/Daphne Merkin,3.69,eng,544,15840,462,,,,
31493,Standing in the Rainbow (Elmwood Springs  #2),Fannie Flagg,4.04,eng,560,13592,897,,,,
31502,The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,4.07,en-US,358,348,67,,,,
